,Iteration,Epsilon,Choice,Song,Reward,Q-Values,MSE
163,163,0.13508517176729928,network,happy,10,"[[ 1.0000938e+01  2.7925670e-03 -1.3303757e-04  1.6593784e-03
  -8.6545944e-04 -1.7225742e-04  9.1260672e-04]]",1.8659760598893627e-06
164,164,0.13508517176729928,network,happy,10,"[[ 1.0001001e+01  2.5821924e-03  1.1324883e-06  1.6058981e-03
  -9.0730190e-04 -2.1469593e-04  8.7153912e-04]]",1.6968879208434373e-06
165,165,0.13508517176729928,network,happy,10,"[[ 1.00009165e+01  2.01892853e-03 -1.54972076e-05  1.31484866e-03
  -7.95245171e-04  4.07695770e-05  5.81443310e-04]]",1.0881757361858035e-06
166,166,0.13508517176729928,network,happy,10,"[[ 1.0000720e+01  1.2305975e-03 -1.2195110e-04  8.4571540e-04
  -5.5098534e-04  3.9780140e-04  1.7178059e-04]]",4.6489296323670715e-07
167,167,0.13508517176729928,network,happy,10,"[[ 1.0000460e+01  3.7407875e-04 -2.0742416e-04  2.8078258e-04
  -2.1576881e-04  6.0713291e-04 -1.9973516e-04]]",1.325938114860037e-07
168,168,0.13508517176729928,network,happy,10,"[[ 1.0000184e+01 -4.0912628e-04 -1.8513203e-04 -2.8467178e-04
   1.4543533e-04  5.1140785e-04 -4.1955709e-04]]",1.1075593420173391e-07
169,169,0.13508517176729928,network,happy,10,"[[ 9.9999189e+00 -1.0229647e-03 -4.3213367e-05 -7.5706840e-04
   4.5156479e-04  1.3053417e-04 -4.6014786e-04]]",2.9439053150781547e-07
170,170,0.13508517176729928,network,happy,10,"[[ 9.9996786e+00 -1.4246702e-03  1.5312433e-04 -1.0615587e-03
   6.2596798e-04 -3.5679340e-04 -3.7479401e-04]]",5.63276785214839e-07
171,171,0.13508517176729928,network,happy,10,"[[ 9.9994736e+00 -1.6131997e-03  3.0785799e-04 -1.1574179e-03
   6.2620640e-04 -7.1716309e-04 -2.5147200e-04]]",7.548040912297438e-07
172,172,0.13508517176729928,network,happy,10,"[[ 9.9993229e+00 -1.6061664e-03  3.4999847e-04 -1.0486990e-03
   4.6420097e-04 -7.8928471e-04 -1.5825033e-04]]",7.32001637970825e-07
173,173,0.13508517176729928,network,happy,10,"[[ 9.9992523e+00 -1.4261603e-03  2.7316809e-04 -7.7949464e-04
   2.0432472e-04 -5.6135654e-04 -1.0955334e-04]]",5.205805564401089e-07
174,174,0.13508517176729928,network,happy,10,"[[ 9.9992933e+00 -1.0965765e-03  1.3196468e-04 -4.2074919e-04
  -5.9604645e-05 -1.6510487e-04 -6.9916248e-05]]",2.760016286629252e-07
175,175,0.13508517176729928,network,happy,10,"[[ 9.9994593e+00 -6.5043569e-04  2.8014183e-06 -4.9754977e-05
  -2.4127960e-04  2.0587444e-04  9.2983246e-06]]",1.1694701385067674e-07
176,176,0.13508517176729928,network,happy,10,"[[ 9.9997301e+00 -1.4045835e-04 -6.1571598e-05  2.7017295e-04
  -2.9528141e-04  4.0137768e-04  1.4883280e-04]]",6.282855480321814e-08
177,177,0.13508517176729928,network,happy,10,"[[ 1.0000056e+01  3.6075711e-04 -6.0439110e-05  5.0123036e-04
  -2.3245811e-04  3.8433075e-04  3.1805038e-04]]",9.872847783753969e-08
178,178,0.13508517176729928,network,happy,10,"[[ 1.0000366e+01  7.7185035e-04 -3.6597252e-05  6.3188374e-04
  -1.0681152e-04  2.2971630e-04  4.4792891e-04]]",1.993283547108149e-07
179,179,0.13508517176729928,network,happy,10,"[[ 1.0000589e+01  1.0254681e-03 -4.1127205e-05  6.6998601e-04
   1.2278557e-05  6.4492226e-05  4.6706200e-04]]",2.9599601703012013e-07
180,180,0.13508517176729928,network,happy,10,"[[ 1.0000677e+01  1.0885894e-03 -9.6201897e-05  6.3017011e-04
   7.3552132e-05 -1.1801720e-05  3.4373999e-04]]",3.1051126825332176e-07
181,181,0.13508517176729928,network,happy,10,"[[ 1.00006266e+01  9.72688198e-04 -1.77621841e-04  5.26085496e-04
   6.37769699e-05  1.88350677e-05  1.07347965e-04]]",2.37566595728822e-07
182,182,0.13508517176729928,network,happy,10,"[[ 1.0000465e+01  7.2702765e-04 -2.3078918e-04  3.6980212e-04
   7.6293945e-06  9.7155571e-05 -1.6301870e-04]]",1.387499679594839e-07
183,183,0.13508517176729928,network,happy,10,"[[ 1.0000242e+01  4.1925907e-04 -2.0605326e-04  1.7309189e-04
  -5.2809715e-05  1.3530254e-04 -3.7413836e-04]]",6.684986431082507e-08
184,184,0.13508517176729928,network,happy,10,"[[ 1.0000014e+01  1.1301041e-04 -9.3400478e-05 -4.6104193e-05
  -8.0347061e-05  7.8320503e-05 -4.6145916e-04]]",3.562279360380671e-08
185,185,0.13508517176729928,network,happy,10,"[[ 9.9998188e+00 -1.4758110e-04  6.6995621e-05 -2.6094913e-04
  -6.1988831e-05 -6.0439110e-05 -4.1323900e-04]]",4.3636823932047264e-08
186,186,0.13508517176729928,network,happy,10,"[[ 9.9996796e+00 -3.4222007e-04  2.0599365e-04 -4.3924153e-04
  -1.0251999e-05 -2.0873547e-04 -2.6953220e-04]]",8.16403726844328e-08
187,187,0.13508517176729928,network,happy,10,"[[ 9.9995995e+00 -4.6765804e-04  2.6023388e-04 -5.4985285e-04
   4.6253204e-05 -2.8252602e-04 -9.5725060e-05]]",1.2004603888726706e-07
188,188,0.13508517176729928,network,happy,10,"[[ 9.9995804e+00 -5.2663684e-04  2.1070242e-04 -5.7224929e-04
   8.1300735e-05 -2.3829937e-04  5.0008297e-05]]",1.2731236154195358e-07
189,189,0.13508517176729928,network,happy,10,"[[ 9.9996166e+00 -5.2157044e-04  8.8810921e-05 -5.0292909e-04
   8.2373619e-05 -9.7393990e-05  1.3935566e-04]]",1.022185287524735e-07
190,190,0.13508517176729928,network,happy,10,"[[ 9.9997072e+00 -4.5406818e-04 -3.9517879e-05 -3.5671890e-04
   5.5193901e-05  6.6995621e-05  1.7517805e-04]]",6.556128795409677e-08
191,191,0.13508517176729928,network,happy,10,"[[ 9.9998379e+00 -3.3059716e-04 -1.1295080e-04 -1.6167760e-04
   1.5377998e-05  1.7464161e-04  1.7851591e-04]]",3.3868644777612644e-08
192,192,0.13508517176729928,network,happy,10,"[[ 9.9999933e+00 -1.6832352e-04 -1.0704994e-04  4.6655536e-05
  -2.0623207e-05  1.8239021e-04  1.6826391e-04]]",1.4859722341498127e-08
193,193,0.13508517176729928,network,happy,10,"[[ 1.00001450e+01  5.18560410e-06 -4.16040421e-05  2.33903527e-04
  -4.36306000e-05  1.04665756e-04  1.49607658e-04]]",1.6103230748854003e-08
194,194,0.13508517176729928,network,happy,10,"[[ 1.0000265e+01  1.5741587e-04  3.1471252e-05  3.7226081e-04
  -5.2690506e-05 -2.3841858e-07  1.1628866e-04]]",3.5848156443307744e-08
195,195,0.13508517176729928,network,happy,10,"[[ 1.0000329e+01  2.6151538e-04  6.3180923e-05  4.4450164e-04
  -5.0902367e-05 -6.8902969e-05  6.1631203e-05]]",5.5621928396476505e-08
196,196,0.13508517176729928,network,happy,10,"[[ 1.0000329e+01  3.0496716e-04  3.5107136e-05  4.4369698e-04
  -4.0888786e-05 -6.9260597e-05 -9.4175339e-06]]",5.7987808332882196e-08
197,197,0.13508517176729928,network,happy,10,"[[ 1.0000273e+01  2.9170513e-04 -3.3378601e-05  3.7494302e-04
  -2.2292137e-05 -1.4424324e-05 -7.8499317e-05]]",4.400692077410895e-08
198,198,0.13508517176729928,network,happy,10,"[[ 1.00001774e+01  2.37882137e-04 -9.88245010e-05  2.52828002e-04
   4.88758087e-06  5.01871109e-05 -1.21474266e-04]]",2.557709954942311e-08
199,199,0.13508517176729928,network,happy,10,"[[ 1.0000065e+01  1.6397238e-04 -1.2028217e-04  1.0047853e-04
   3.7550926e-05  8.0108643e-05 -1.2278557e-04]]",1.1222849316538941e-08
200,200,0.13508517176729928,network,happy,10,"[[ 9.9999552e+00  8.6009502e-05 -8.4042549e-05 -5.5179000e-05
   6.6518784e-05  5.6624413e-05 -8.5055828e-05]]",4.911449469346962e-09
201,201,0.13508517176729928,network,happy,10,"[[ 9.9998636e+00  1.2636185e-05 -8.5234642e-06 -1.8668175e-04
   7.9512596e-05 -2.3841858e-06 -2.9027462e-05]]",8.693025854711323e-09
202,202,0.13508517176729928,network,happy,10,"[[ 9.9997978e+00 -5.2511692e-05  6.7830086e-05 -2.7392805e-04
   6.7710876e-05 -5.9247017e-05  1.7881393e-05]]",1.8812288615777106e-08
203,203,0.13508517176729928,network,happy,10,"[[ 9.9997635e+00 -1.0704994e-04  1.0961294e-04 -3.0739605e-04
   3.1113625e-05 -8.0704689e-05  3.6239624e-05]]",2.6099884919972283e-08
204,204,0.13508517176729928,network,happy,10,"[[ 9.9997644e+00 -1.4600158e-04  1.0216236e-04 -2.8896332e-04
  -1.9073486e-05 -5.9366226e-05  2.3841858e-05]]",2.5028194627907396e-08
205,205,0.13508517176729928,network,happy,10,"[[ 9.9998026e+00 -1.6245246e-04  5.7935715e-05 -2.3046136e-04
  -6.4015388e-05 -1.4424324e-05 -4.5895576e-06]]",1.8022545233975507e-08
206,206,0.13508517176729928,network,happy,10,"[[ 9.9998741e+00 -1.5059114e-04  5.1856041e-06 -1.4825165e-04
  -8.6188316e-05  2.2768974e-05 -2.7894974e-05]]",9.893592611831536e-09
207,207,0.13508517176729928,network,happy,10,"[[ 9.9999695e+00 -1.1104345e-04 -2.9861927e-05 -5.8963895e-05
  -7.8320503e-05  3.0517578e-05 -3.0696392e-05]]",3.662591341324628e-09
208,208,0.13508517176729928,network,happy,10,"[[ 1.0000069e+01 -5.2630901e-05 -3.6954880e-05  2.4363399e-05
  -4.5180321e-05  9.8943710e-06 -1.1861324e-05]]",1.674845928612001e-09
209,209,0.13508517176729928,network,happy,10,"[[ 1.0000153e+01  1.0013580e-05 -2.3543835e-05  9.3743205e-05
  -2.3841858e-06 -1.8715858e-05  1.5974045e-05]]",4.762367833421877e-09
210,210,0.13508517176729928,network,happy,10,"[[ 1.0000200e+01  6.1392784e-05 -7.6293945e-06  1.4482439e-04
   3.1948090e-05 -2.9683113e-05  3.7014484e-05]]",9.74027614120132e-09
211,211,0.13508517176729928,network,happy,10,"[[ 1.0000203e+01  9.0718269e-05 -3.0398369e-06  1.7488003e-04
   4.5895576e-05 -1.2397766e-05  4.1067600e-05]]",1.2004512051078109e-08
212,212,0.13508517176729928,network,happy,10,"[[ 1.00001659e+01  9.59038734e-05 -1.23381615e-05  1.81958079e-04
   3.89814377e-05  2.41994858e-05  2.92062759e-05]]",1.042179409438404e-08
213,213,0.13508517176729928,network,happy,10,"[[ 1.0000099e+01  8.2015991e-05 -2.6047230e-05  1.6537309e-04
   1.9431114e-05  5.6266785e-05  1.2040138e-05]]",6.896988313798147e-09
214,214,0.13508517176729928,network,happy,10,"[[ 1.0000023e+01  5.7518482e-05 -3.1292439e-05  1.2610853e-04
  -2.3841858e-07  6.2465668e-05  1.0132790e-06]]",3.5168379319827636e-09
215,215,0.13508517176729928,network,happy,10,"[[ 9.9999542e+00  3.0249357e-05 -2.1040440e-05  7.0467591e-05
  -1.0609627e-05  3.6597252e-05  1.4901161e-06]]",1.4104319934205023e-09
216,216,0.13508517176729928,network,happy,10,"[[ 9.9999046e+00  4.3213367e-06  9.5367432e-07  6.5565109e-06
  -8.4638596e-06 -6.7949295e-06  9.2983246e-06]]",1.3373978591246782e-09
217,217,0.13508517176729928,network,happy,10,"[[ 9.9998779e+00 -1.8596649e-05  2.2470951e-05 -5.4344535e-05
   2.0265579e-06 -4.3749809e-05  1.5079975e-05]]",2.978689517263433e-09
218,218,0.13508517176729928,network,happy,10,"[[ 9.99987507e+00 -3.80277634e-05  3.35574150e-05 -1.01685524e-04
   1.38282776e-05 -5.51939011e-05  1.03712082e-05]]",4.552163535009868e-09
219,219,0.13508517176729928,network,happy,10,"[[ 9.9998913e+00 -5.1856041e-05  2.9563904e-05 -1.2840331e-04
   2.0623207e-05 -3.8385391e-05 -6.0200691e-06]]",4.8293244958586e-09
220,220,0.13508517176729928,network,happy,10,"[[ 9.9999218e+00 -5.7458878e-05  1.5854836e-05 -1.3168156e-04
   1.9669533e-05 -6.3180923e-06 -2.7418137e-05]]",4.026705191506608e-09
221,221,0.13508517176729928,network,happy,10,"[[ 9.9999619e+00 -5.2034855e-05  9.5367432e-07 -1.1381507e-04
   1.2040138e-05  1.9431114e-05 -4.3213367e-05]]",2.7867892438138142e-09
222,222,0.13508517176729928,network,happy,10,"[[ 1.0000005e+01 -3.5375357e-05 -6.4373016e-06 -8.0123544e-05
   5.9604645e-07  2.4199486e-05 -4.5478344e-05]]",1.4842320705810153e-09
223,223,0.13508517176729928,network,happy,10,"[[ 1.00000420e+01 -1.09970570e-05 -5.42402267e-06 -3.81618738e-05
  -1.13248825e-05  8.82148743e-06 -3.32593918e-05]]",6.685320075305867e-10
224,224,0.13508517176729928,network,happy,10,"[[ 1.0000070e+01  1.4722347e-05 -8.9406967e-07  4.9471855e-06
  -2.1934509e-05 -1.3589859e-05 -1.2874603e-05]]",8.457544664608463e-10
225,225,0.13508517176729928,network,happy,10,"[[ 1.0000081e+01  3.5345554e-05  1.3709068e-06  4.2185187e-05
  -2.9683113e-05 -2.6106834e-05  7.5101852e-06]]",1.6029905181014215e-09
226,226,0.13508517176729928,network,happy,10,"[[ 1.0000077e+01  4.5865774e-05 -2.9802322e-06  6.8351626e-05
  -3.2544136e-05 -1.8835068e-05  2.1219254e-05]]",2.087975348175064e-09
227,227,0.13508517176729928,network,happy,10,"[[ 1.0000060e+01  4.5955181e-05 -1.0907650e-05  8.0347061e-05
  -2.9206276e-05  3.5762787e-06  2.6702881e-05]]",1.982161546010275e-09
228,228,0.13508517176729928,network,happy,10,"[[ 1.0000036e+01  3.7550926e-05 -1.7106533e-05  7.7843666e-05
  -1.8715858e-05  2.7656555e-05  2.7179718e-05]]",1.5613653703283603e-09
229,229,0.13508517176729928,network,happy,10,"[[ 1.0000011e+01  2.4199486e-05 -1.6033649e-05  6.2540174e-05
  -2.2649765e-06  3.8862228e-05  2.5749207e-05]]",1.0090511759486276e-09
230,230,0.13508517176729928,network,happy,10,"[[ 9.9999886e+00  9.2387199e-06 -7.2717667e-06  3.9190054e-05
   1.5616417e-05  3.1471252e-05  2.3603439e-05]]",5.137849590219901e-10
231,231,0.13508517176729928,network,happy,10,"[[ 9.99996948e+00 -5.57303429e-06  4.11272049e-06  1.33663416e-05
   2.98023224e-05  1.04904175e-05  1.96099281e-05]]",3.62961632971448e-10
232,232,0.13508517176729928,network,happy,10,"[[ 9.99995613e+00 -1.90734863e-05  1.25169754e-05 -1.00731850e-05
   3.60012054e-05 -1.21593475e-05  1.08480453e-05]]",5.868641683726139e-10
233,233,0.13508517176729928,network,happy,10,"[[ 9.9999514e+00 -3.0249357e-05  1.4066696e-05 -2.6926398e-05
   3.2544136e-05 -2.5272369e-05 -3.1590462e-06]]",8.44473546646185e-10
234,234,0.13508517176729928,network,happy,10,"[[ 9.9999514e+00 -3.7163496e-05  9.0599060e-06 -3.6284328e-05
   2.1815300e-05 -2.5391579e-05 -1.9371510e-05]]",9.48750078499927e-10
235,235,0.13508517176729928,network,happy,10,"[[ 9.9999609e+00 -3.7848949e-05  2.4437904e-06 -3.8579106e-05
   7.8678131e-06 -1.5974045e-05 -3.2007694e-05]]",8.281840213619773e-10
236,236,0.13508517176729928,network,happy,10,"[[ 9.9999752e+00 -3.1083822e-05 -1.7285347e-06 -3.5479665e-05
  -4.4107437e-06 -5.1259995e-06 -3.5524368e-05]]",5.929325364029125e-10
237,237,0.13508517176729928,network,happy,10,"[[ 9.9999943e+00 -1.7672777e-05 -1.0132790e-06 -2.8908253e-05
  -1.1682510e-05  8.3446503e-07 -2.8073788e-05]]",3.010139359993502e-10
238,238,0.13508517176729928,network,happy,10,"[[ 1.00000143e+01 -6.25848770e-07  2.68220901e-06 -1.99377537e-05
  -1.41859055e-05  1.19209290e-06 -1.25169754e-05]]",1.3843884372199966e-10
239,239,0.13508517176729928,network,happy,10,"[[ 1.0000030e+01  1.5854836e-05  5.2452087e-06 -9.9241734e-06
  -1.3828278e-05 -5.9604645e-07  4.9471855e-06]]",2.096361140235814e-10
240,240,0.13508517176729928,network,happy,10,"[[ 1.0000037e+01  2.7447939e-05  3.0994415e-06  6.5565109e-07
  -1.3232231e-05  7.1525574e-07  1.8239021e-05]]",3.792903768840006e-10
241,241,0.13508517176729928,network,happy,10,"[[ 1.0000036e+01  3.2126904e-05 -3.0994415e-06  1.0639429e-05
  -1.3470650e-05  5.8412552e-06  2.3186207e-05]]",4.6020445787497977e-10
242,242,0.13508517176729928,network,happy,10,"[[ 1.00000305e+01  3.03983688e-05 -9.77516174e-06  1.84923410e-05
  -1.37090683e-05  1.23977661e-05  2.07424164e-05]]",4.378278295469329e-10
243,243,0.13508517176729928,network,happy,10,"[[ 1.0000018e+01  2.3543835e-05 -1.3053417e-05  2.3052096e-05
  -1.2397766e-05  1.5377998e-05  1.3709068e-05]]",3.0893665403652903e-10
244,244,0.13508517176729928,network,happy,10,"[[ 1.0000006e+01  1.4156103e-05 -9.9539757e-06  2.3007393e-05
  -7.8678131e-06  1.2040138e-05  6.1988831e-06]]",1.5812176568097414e-10
245,245,0.13508517176729928,network,happy,10,"[[ 9.9999952e+00  4.0829182e-06 -2.1457672e-06  1.8611550e-05
  -3.5762787e-07  3.0994415e-06 -2.3841858e-07]]",5.717042811381745e-11
246,246,0.13508517176729928,network,happy,10,"[[ 9.9999857e+00 -5.3942204e-06  5.7220459e-06  1.1041760e-05
   8.2254410e-06 -6.7949295e-06 -4.3511391e-06]]",7.445107724768363e-11
247,247,0.13508517176729928,network,happy,10,"[[ 9.9999809e+00 -1.3381243e-05  1.0550022e-05  2.4437904e-06
   1.5497208e-05 -1.2874603e-05 -7.5101852e-06]]",1.6035033023609202e-10
248,248,0.13508517176729928,network,happy,10,"[[ 9.9999781e+00 -1.9282103e-05  9.3579292e-06 -5.3346157e-06
   1.9311905e-05 -1.2278557e-05 -9.8943710e-06]]",2.2722319859003193e-10
249,249,0.13508517176729928,network,happy,10,"[[ 9.9999790e+00 -2.2053719e-05  3.6954880e-06 -1.1086464e-05
   1.8596649e-05 -6.7949295e-06 -1.0848045e-05]]",2.2468782390205888e-10
250,250,0.13508517176729928,network,happy,10,"[[ 9.9999828e+00 -2.1100044e-05 -1.7285347e-06 -1.3351440e-05
   1.4066696e-05 -5.9604645e-07 -9.7155571e-06]]",1.7339374380753725e-10
251,251,0.13508517176729928,network,happy,10,"[[ 9.9999886e+00 -1.6242266e-05 -4.4107437e-06 -1.2725592e-05
   7.2717667e-06  2.9802322e-06 -5.8412552e-06]]",9.600777117757531e-11
252,252,0.13508517176729928,network,happy,10,"[[ 9.9999971e+00 -8.5234642e-06 -2.4437904e-06 -9.8347664e-06
   1.1920929e-07  2.5033951e-06  2.3841858e-07]]",2.7123954124408378e-11
253,253,0.13508517176729928,network,happy,10,"[[ 1.0000005e+01  2.9802322e-08  8.3446503e-07 -5.4687262e-06
  -6.7949295e-06  0.0000000e+00  5.9008598e-06]]",1.9190395800228188e-11
254,254,0.13508517176729928,network,happy,10,"[[ 1.00000114e+01  7.53998756e-06  2.92062759e-06 -5.36441803e-07
  -1.21593475e-05 -1.54972076e-06  9.35792923e-06]]",6.206552632948004e-11
255,255,0.13508517176729928,network,happy,10,"[[ 1.00000153e+01  1.24275684e-05  2.68220901e-06  3.57627869e-06
  -1.50203705e-05  0.00000000e+00  9.23871994e-06]]",1.0260351596125261e-10
256,256,0.13508517176729928,network,happy,10,"[[ 1.0000016e+01  1.4483929e-05 -2.9802322e-07  6.3776970e-06
  -1.4781952e-05  3.2186508e-06  6.6757202e-06]]",1.1240329500505908e-10
257,257,0.13508517176729928,network,happy,10,"[[ 1.0000013e+01  1.3738871e-05 -3.5762787e-06  7.0929527e-06
  -1.1682510e-05  6.1988831e-06  2.7418137e-06]]",8.750600244411544e-11
258,258,0.13508517176729928,network,happy,10,"[[ 1.00000105e+01  1.13248825e-05 -5.12599945e-06  6.06477261e-06
  -5.72204590e-06  6.43730164e-06 -6.55651093e-07]]",5.370995662112854e-11
259,259,0.13508517176729928,network,happy,10,"[[ 1.0000006e+01  7.7784061e-06 -3.7550926e-06  3.5166740e-06
   8.3446503e-07  2.9802322e-06 -2.4437904e-06]]",1.932333633380967e-11
260,260,0.13508517176729928,network,happy,10,"[[ 1.0000001e+01  3.6656857e-06 -1.0132790e-06  7.0035458e-07
   6.6757202e-06 -1.6689301e-06 -3.3378601e-06]]",1.0622265220194826e-11
261,261,0.13508517176729928,network,happy,10,"[[ 9.9999952e+00 -6.5565109e-07  1.4901161e-06 -1.5944242e-06
   9.5367432e-06 -5.0067902e-06 -3.8146973e-06]]",2.2642745317602575e-11
262,262,0.13508517176729928,network,happy,10,"[[ 9.9999905e+00 -4.8279762e-06  2.8610229e-06 -2.7418137e-06
   9.7751617e-06 -5.6028366e-06 -4.4703484e-06]]",3.955591409976478e-11
263,263,0.13508517176729928,network,happy,10,"[[ 9.9999876e+00 -8.0466270e-06  2.6822090e-06 -3.2037497e-06
   7.5101852e-06 -3.3378601e-06 -4.7683716e-06]]",4.6598946923381845e-11
